"variable","survey_year","sp","estimate","LCI_95","UCI_95","N0","n_died","mean_timeint_yr"
"biomass_mortality","2017","ulam",0.00958540044167617,0,0.027474682331765,9,2,0.988059928511674
"biomass_mortality","2022","ulam",0.005350341796875,0,0.016051025390625,7,2,1.10922069032952
"biomass_mortality","2016","ulru",0.0140581760192476,0.00426571274351792,0.0259275079773651,107,8,0.981609063053727
"biomass_mortality","2017","ulru",0.0824322880717153,0.0331810338262584,0.142546959383243,96,23,1.00519050878394
"biomass_mortality","2018","ulru",0.00996232763150029,0.00113535104442971,0.0220749556823721,86,4,0.948346942998583
"biomass_mortality","2019","ulru",0.00381030465674213,0,0.0102419491264764,78,2,1.01932290843995
"biomass_mortality","2020","ulru",0.027752528006767,0.00769877198105273,0.0614415394303129,86,9,1.06279547299556
"biomass_mortality","2021","ulru",0.0400419968440935,0.0109098030433217,0.0785959460242456,80,13,0.936789869952088
"biomass_mortality","2022","ulru",0.0460342430520544,0.0111403484787771,0.104776674640147,71,13,1.05283859212772
"biomass_mortality","2017","vipr",0.00271929858906894,0,0.00698521811309723,12,2,1.01483002509697
"biomass_mortality","2018","vipr",0.00122293526785714,0,0.00366880580357143,12,1,0.977640885238421
"biomass_mortality","2020","vipr",0.00381918206853795,0,0.00991510532723548,14,2,1.00889801505818
"biomass_mortality","2022","vipr",0.00427702575129359,0,0.0100184147257095,12,3,1.0549851699749
